age,gender,course,year,parent_education,internet_access,hostel_resident,class_type,weather,study_hours,sleep_hours,travel_time_minutes,attendance,absence_reason,study_sleep_ratio,travel_category
-0.6449393585378639,2,4,3,2,0,1,0,4,-1.701697581195035,-0.5370294030074122,-1.1381256856622461,1,2,-1.489858891225115,0
0.2305637413574251,1,4,1,2,1,1,1,3,-0.43970488467223234,-1.313267916184389,0.2449658506649659,0,3,0.04982424074860759,1
-0.6449393585378639,1,5,3,2,1,1,1,4,-1.3022595258735972,1.0786966873831847,-0.8126923829970197,0,1,-1.2405238664186082,0
-1.5204424584331528,1,1,0,2,1,0,0,0,0.09866814641318351,-0.8705244679278913,1.1805865958274917,1,2,0.3924598205468614,2
0.2305637413574251,2,0,1,1,1,0,0,0,-1.3080484831970964,1.222444560193736,1.4653407356595647,0,4,-1.2517278890683525,2
-1.5204424584331528,2,0,1,3,1,1,0,3,1.5169626906704616,-1.0372720003881308,1.1399074329943384,1,2,2.06175267389468,2
-1.0826909084855083,1,3,0,1,1,1,0,4,0.06393440247218891,-0.5025299135328801,-0.2431841033328736,1,2,0.16092835932852473,1
-1.5204424584331528,2,8,1,1,1,1,1,0,1.366449800259485,-1.698512215316667,0.9365116188285719,0,5,2.8626415444656566,2
-1.5204424584331528,0,4,1,0,1,1,0,0,0.17392459161867166,1.0096977084341194,1.506019898492718,0,6,-0.27030801420875716,2
-0.20718780859021937,1,8,1,4,1,1,1,0,1.117524635349024,1.2971934540552221,0.4890408276638857,1,2,0.24687533433902673,1
1.106066841252714,1,0,2,1,1,1,0,3,-1.22121412334461,-0.025286975801849743,-0.3652215918323335,0,4,-1.0975496395193356,1
1.106066841252714,1,0,0,2,1,0,0,0,-0.7754644094351798,0.29095834438136303,-1.5042381511606258,1,2,-0.7879096001136384,0
-1.5204424584331528,2,2,0,1,1,1,1,4,-1.597496349372051,-1.1752699582862602,-1.4228798254943191,0,2,-1.36337651720333,0
-1.5204424584331528,1,1,1,2,0,1,0,0,1.7022093250224324,-0.4507806793210812,0.814474130329112,1,2,1.6465166812091319,2
-0.6449393585378639,1,0,2,2,1,1,1,0,-1.5917073920485518,-1.612263491630336,1.628057386992178,1,2,-1.3277143474174675,2
0.6683152913050695,2,3,1,4,1,1,0,3,-1.701697581195035,1.5099403058148386,1.221265758660645,0,2,-1.499953030477537,2
0.6683152913050695,1,6,1,2,1,1,0,3,0.01762274388419612,1.216694645281314,0.04157003649919944,0,0,-0.41776629544681076,1
1.106066841252714,1,4,3,1,1,0,0,3,1.4648620747589693,1.2339443900185798,-0.2838632661660269,1,2,0.4857732147979383,1
-0.6449393585378639,2,6,2,1,1,1,1,1,0.5733626469401091,-0.9912726810887543,0.4890408276638857,1,2,0.9834828299916982,1
-1.0826909084855083,2,2,0,3,1,0,0,3,-1.2038472513741127,0.04946191805963687,0.814474130329112,0,1,-1.0911891761655463,2
-1.5204424584331528,0,8,1,2,0,1,0,3,-0.2834030369377568,-0.6635275310806972,0.6110783161633455,0,4,-0.09920530935444974,2
-1.0826909084855083,2,1,0,2,1,0,0,1,-0.36444843946674416,-1.0372720003881308,-0.853371545830173,0,6,-0.011611262455658333,0
-1.5204424584331528,2,2,3,0,1,1,0,2,1.3606608429359859,-0.882024297752735,0.6110783161633455,1,2,1.7216557955311824,2
1.106066841252714,0,3,3,4,1,0,1,0,-0.31813678087875136,1.2109447303688912,-0.6499757316644066,1,2,-0.6279403775162371,1
-0.6449393585378639,2,5,1,0,1,0,1,1,-0.9201883425226572,-0.7382764249421838,1.3433032471601047,0,2,-0.7051040419825202,2
1.106066841252714,1,0,1,4,1,0,0,0,-0.7465196228176844,0.8314503461490367,-1.0567673599959395,0,4,-0.8492970461742022,0
0.2305637413574251,1,1,2,3,0,0,1,3,1.2101479525250096,0.503705196140979,0.16360752499865933,0,4,0.6228215264759704,1
0.2305637413574251,2,7,0,4,1,1,0,2,0.17971354894217065,-1.405266554783142,-1.7076339653263921,0,2,0.8828981757766722,0
-0.20718780859021937,1,7,3,0,1,0,0,0,-1.4932951175490674,-1.071771489862663,0.8958324559954186,0,3,-1.25258229026531,2
1.106066841252714,2,6,3,4,1,1,0,3,0.8338657264975682,1.314443198792489,0.3263241763312725,0,6,0.0660618553319176,1
-1.5204424584331528,0,1,0,1,1,0,0,0,1.4590731174354705,-0.7382764249421838,1.0585491073280318,1,2,1.6789555260380686,2
-1.5204424584331528,2,4,2,1,1,0,0,4,1.424339373494476,-1.0430219153005527,1.221265758660645,1,2,1.9663656643969052,2
-0.20718780859021937,0,6,0,1,1,0,1,1,-0.7349417081706862,-0.1977844231745112,-0.08046745200026044,0,6,-0.6600904454082721,1
-0.20718780859021937,1,3,2,4,1,1,0,1,-0.723363793523688,1.5846891996763248,-0.4872590803317934,1,2,-0.9252430560034626,1
0.2305637413574251,0,1,2,3,1,1,0,1,0.1102460610601817,0.124210811921124,-1.2601631741617059,1,2,-0.05528889405448441,0
0.6683152913050695,2,7,0,0,1,1,1,3,-0.7986202387291761,-1.313267916184389,0.04157003649919944,0,1,-0.38584856375286325,1
0.2305637413574251,2,8,3,4,1,0,0,1,0.7180865800275867,-1.0832713196875072,-1.1788048484953995,0,2,1.2234533009789428,0
-0.6449393585378639,2,1,1,4,1,0,0,0,0.984378616908545,-1.698512215316667,0.5703991533301923,1,2,2.3223255739060304,2
-0.6449393585378639,2,6,1,1,0,1,0,3,1.1696252512605156,-0.1402852740502909,1.1399074329943384,0,2,0.9424895224166762,2
1.106066841252714,2,7,1,2,1,1,0,4,0.6717749214395939,-0.47378033897076943,-0.4059007546654868,0,6,0.7111777830031986,1
-1.0826909084855083,2,4,3,4,1,1,0,0,1.2159369098485084,0.11846089700870156,-0.08046745200026044,1,2,0.8260136302534958,1
0.2305637413574251,0,2,3,2,0,0,0,4,1.1348915073195214,-1.1120208942496175,0.08224919933235274,1,2,1.7215125216988003,1
0.2305637413574251,0,6,3,2,0,1,1,2,-1.151746635462621,-1.2097694477607923,-1.5855964768269324,1,2,-0.840255212978479,0
1.106066841252714,0,8,1,1,1,1,0,3,1.1638362939370168,1.4984404759899936,1.7094157126584846,0,1,0.21033450508559598,2
0.6683152913050695,2,0,2,4,0,0,0,4,-0.37023739679024315,0.2564588549068309,0.7737949674959588,0,6,-0.470162912820853,2
-0.20718780859021937,0,1,2,1,0,1,1,3,-1.22121412334461,0.6762026435136405,0.2449658506649659,1,2,-1.1600605357523555,1
-0.6449393585378639,2,0,0,2,1,0,0,3,0.7933430252330749,-0.1632849336999786,0.7331158046628055,0,0,0.6360916112119421,2
-0.6449393585378639,2,7,3,2,1,1,0,1,0.6023074335576047,-0.4047813600217053,0.2042866878318126,0,0,0.6055904843315129,1
-0.20718780859021937,1,5,3,1,1,1,0,0,1.1291025499960223,-1.698512215316667,-1.6262756396600857,0,6,2.5269907142695254,0
-1.0826909084855083,2,2,3,2,1,1,1,4,-1.400671800373082,-0.640527871431009,-0.4872590803317934,0,0,-1.1960832607848633,1
0.6683152913050695,2,5,1,1,0,1,0,0,1.4532841601119715,1.6191886891508573,0.7331158046628055,0,0,0.34249119656350496,2
-1.0826909084855083,0,7,0,2,1,0,0,3,-0.8970325132286608,-1.1752699582862602,-0.08046745200026044,0,4,-0.554170908712622,1
0.6683152913050695,1,1,0,3,1,1,1,0,-1.4354055443140767,0.34845749350558386,-0.44657991749864007,0,0,-1.29473595556686,1
1.106066841252714,1,5,2,2,1,1,0,1,0.05814544514868968,-0.9740229363514881,0.12292836216550602,1,2,0.41333840678926315,1
1.5438183912003585,2,0,3,2,1,0,0,2,-0.2776140796142578,1.475440816340306,-1.5855964768269324,1,2,-0.6463529689631424,0
-1.5204424584331528,1,2,2,2,1,1,0,2,-0.7523085801411834,-1.4282662144328302,-0.6092965688312533,0,2,-0.27720182435500307,1
1.106066841252714,0,3,2,1,1,1,1,0,1.3896056295534813,-0.2495336573863096,0.814474130329112,0,6,1.2054635483649832,2
-1.5204424584331528,0,6,3,3,1,0,0,3,-1.6264411359895465,-1.6755125556669788,1.383982409993258,0,6,-1.3712712060666543,2
-0.6449393585378639,1,6,3,0,1,0,0,1,1.1754142085840147,-1.2097694477607923,-1.6669548024932388,1,2,1.881032517286834,0
-1.0826909084855083,2,2,3,3,1,1,1,3,-1.389093885726084,1.308693283880066,-0.6092965688312533,1,2,-1.306103168795711,1
-1.0826909084855083,0,1,1,4,1,0,0,3,1.117524635349024,-1.3247677460092333,0.2856450134981192,1,2,1.9547626250086347,1
-1.0826909084855083,1,4,2,0,1,1,1,2,-0.8565098119641671,1.049947112821074,0.12292836216550602,0,5,-0.9494458034251516,1
-1.5204424584331528,1,0,1,3,0,1,0,0,-0.9549220864636516,-1.1350205538993057,1.221265758660645,0,2,-0.6334938643658664,2
1.106066841252714,0,0,2,2,1,1,0,1,-0.44549384199573133,-1.2155193626732141,-1.5042381511606258,1,2,-0.011324832272928548,0
-1.5204424584331528,1,3,0,2,1,0,0,1,-0.06921161596829024,1.4294414970409295,-1.5042381511606258,0,0,-0.5130665020316542,0
-0.20718780859021937,2,6,0,1,1,0,0,3,-1.0707012329336336,-0.1402852740502909,1.099228270161185,0,0,-0.9575043437099439,2
0.6683152913050695,0,5,0,3,1,0,0,4,1.4764399894059679,-0.6462777863434314,-0.6499757316644066,1,2,1.609062347554012,1
1.5438183912003585,0,7,2,3,1,1,0,0,-0.6828410922591942,1.48694064616515,0.529719990497039,1,2,-0.8905248549484764,1
1.106066841252714,0,2,3,0,1,1,1,2,-1.0649122756101346,1.0096977084341194,1.1399074329943384,1,2,-1.081351391875434,2
-1.0826909084855083,1,4,2,3,0,1,0,2,1.117524635349024,0.2679586847316753,-0.9347298714964796,1,2,0.6690252475258405,0
1.5438183912003585,0,4,2,4,1,1,0,2,-0.7349417081706862,-0.7900256591539827,1.7094157126584846,0,6,-0.5035629499611077,2
0.6683152913050695,0,6,2,1,1,1,0,3,1.424339373494476,1.4639409865154622,0.2856450134981192,1,2,0.37762995107307973,1
-1.0826909084855083,1,4,3,2,1,1,0,1,1.1754142085840147,-0.2495336573863096,-1.4228798254943191,1,2,1.0185650840160216,0
-0.20718780859021937,0,8,2,2,0,1,0,3,-0.5554840311422143,-1.3420174907464997,-1.4635589883274724,0,3,-0.07547523380214971,0
1.5438183912003585,0,7,2,3,1,0,0,3,1.1754142085840147,1.4524411566906172,-0.6092965688312533,0,4,0.231789158622489,1
-0.20718780859021937,1,6,1,1,0,0,1,4,-0.15604597582077662,0.4979552812285571,-0.7720132201638664,1,2,-0.3699040948145826,0
-1.0826909084855083,2,3,3,0,1,0,0,3,-0.9607110437871508,1.383442177741553,0.7331158046628055,0,5,-1.0479139773875294,2
1.5438183912003585,0,0,1,1,1,0,0,3,-0.9954447877281454,-0.0712862951012262,-0.039788289167107145,0,3,-0.9045396890708978,1
1.5438183912003585,1,4,3,2,1,1,0,4,-0.5844288177597097,0.722201962813017,-1.6669548024932388,0,0,-0.721418756602584,0
1.5438183912003585,0,4,3,2,1,0,1,2,1.2854043977304976,-1.5030151082943168,-1.1788048484953995,1,2,2.4184437661894673,0
1.5438183912003585,1,2,3,4,0,0,0,3,0.7528203239685811,-0.7670259995042945,0.08224919933235274,0,1,0.9931840306637221,1
1.106066841252714,0,0,1,4,1,0,0,2,0.5386289029991146,-0.26103348721115394,0.2449658506649659,0,2,0.46895793209728864,1
-0.20718780859021937,1,7,1,1,1,0,0,1,-0.09815640258578587,-1.301768086359545,-1.4228798254943191,1,2,0.45607248809716067,0
-1.0826909084855083,0,4,3,2,1,0,0,3,1.0306902754965372,1.4294414970409295,0.3670033391644258,1,2,0.15168587386897706,1
0.2305637413574251,1,8,3,0,0,1,1,0,-0.5091723725542215,0.17021013122049994,0.9365116188285719,0,1,-0.5578029154346581,2
-1.0826909084855083,1,0,2,2,1,1,1,2,-1.1401687208156228,-0.8532747231906249,-1.3822006626611658,0,5,-0.9041296894951921,0
-0.20718780859021937,1,8,3,1,1,1,0,1,-1.470139288255071,0.27945851455651916,0.2449658506649659,0,3,-1.3177667465429448,1
0.6683152913050695,1,7,1,4,1,0,1,2,1.3201381416714921,-1.6870123854918226,-0.2838632661660269,0,2,2.775999968378443,1
1.5438183912003585,0,3,3,2,1,1,1,1,-1.701697581195035,0.9809481338720099,-0.8940507086633264,0,6,-1.4981341916554327,0
-0.6449393585378639,1,5,1,4,0,1,0,3,1.6906314103754343,-0.2725333170359978,0.3263241763312725,0,6,1.486390523540636,1
-0.6449393585378639,1,8,2,3,1,1,0,4,1.7022093250224324,-1.1235207240744618,1.221265758660645,1,2,2.3780462650848344,2
0.6683152913050695,1,5,2,2,1,1,1,4,-0.8680877266111653,1.1016963470328724,-0.08046745200026044,0,5,-0.9626118097655751,1
-1.5204424584331528,2,8,3,4,1,0,0,4,1.2448816964660039,0.2852084294689411,1.7094157126584846,1,2,0.7576592132096656,2
0.2305637413574251,2,2,3,4,1,0,0,1,-0.1907797197617712,-1.388016810045876,1.4653407356595647,0,5,0.40480897535608285,2
0.6683152913050695,1,1,3,0,1,1,0,2,1.4185504161709772,-0.28978306177326413,-1.2194840113285528,1,2,1.2602675444498725,0
0.2305637413574251,1,2,0,1,1,1,1,4,-0.40497114073123774,1.0729467724707629,1.4653407356595647,1,2,-0.6600511638106311,2
-0.20718780859021937,2,0,0,3,1,1,0,3,0.06393440247218891,-0.8245251486285148,1.0585491073280318,0,6,0.32934191818861963,2
1.106066841252714,2,7,3,1,1,0,1,4,0.8454436411445667,0.47495562157886884,-0.3652215918323335,1,2,0.3693815666803669,1
-0.6449393585378639,2,8,0,1,1,1,1,2,0.4286387138526318,-1.4800154486446286,1.383982409993258,0,1,1.2750669574766798,2
0.6683152913050695,1,4,3,2,0,1,0,1,-1.0012337450516444,-1.4340161293452527,-0.6906548944975599,1,2,-0.590657068124201,0
-0.20718780859021937,0,3,2,3,0,1,0,0,-0.35865948214324495,0.06096174788448124,1.383982409993258,1,2,-0.41082790110772954,2
-1.5204424584331528,1,8,1,1,1,1,1,2,-0.06342265864479127,0.06671166279690317,0.6517574789964988,1,2,-0.17463506618983954,2
0.2305637413574251,0,5,0,2,1,1,1,2,0.8164988545270713,-1.6755125556669788,0.9771907816617252,1,2,2.049771508934157,2
-1.5204424584331528,1,4,0,2,1,0,0,4,-1.597496349372051,1.6249386040632792,0.6924366418296521,1,2,-1.439502903186536,2
1.5438183912003585,1,2,3,1,1,0,1,0,1.6501087091109405,-0.16903484861240103,0.2449658506649659,1,2,1.3713148883503234,1
0.2305637413574251,0,1,0,4,1,1,1,1,-0.2544582503202614,-1.0142723407384426,-1.0567673599959395,0,6,0.09720616787411314,0
-0.6449393585378639,2,6,2,4,1,1,0,1,-0.32392573820225035,1.5789392847639028,0.4076825019975791,0,6,-0.6896574831663441,1
-0.20718780859021937,0,6,0,3,1,0,0,1,1.2911933550539967,1.48694064616515,0.44836166483073236,0,2,0.2901030626667071,1
0.2305637413574251,2,4,1,4,1,0,1,4,-0.040266829350794876,1.2569440496682676,0.2449658506649659,1,2,-0.4622593410360454,1
-0.6449393585378639,2,6,0,2,0,0,0,3,0.3302264393531472,-1.5375145977688494,1.628057386992178,1,2,1.2092112943806994,2
-0.6449393585378639,2,6,2,3,1,1,0,2,0.7470313666450821,-0.9797728512639104,0.8551532931622653,0,5,1.1618472477063597,2
-0.20718780859021937,1,2,0,1,1,1,1,4,-0.7002079642296916,-0.7152767652924961,1.099228270161185,0,2,-0.491837841372819,2
-0.6449393585378639,1,7,2,3,1,0,0,3,1.673264538404937,1.1476956663322488,-0.4872590803317934,1,2,0.6519218416278826,1
1.106066841252714,0,6,3,1,1,1,0,2,1.1348915073195214,1.394942007566397,-1.3822006626611658,1,2,0.22566996690939004,0
-1.5204424584331528,2,1,2,2,1,1,0,1,1.0596350621140331,-1.5030151082943168,-1.544917313993779,1,2,2.123837599597142,0
1.106066841252714,2,1,2,1,1,1,0,4,-1.4180386723435792,0.969448304047165,-1.0974465228290928,0,1,-1.3108899978267314,0
-0.6449393585378639,2,8,3,0,0,1,0,1,-0.08657848793878767,-1.5317646828564275,1.2619449214937983,0,6,0.6528038022475476,2
0.2305637413574251,1,0,3,3,1,1,1,3,-0.017111000056798477,-1.1062709793371954,-0.2431841033328736,0,4,0.4156828183547133,1
-1.0826909084855083,0,2,2,0,0,0,0,2,-1.4932951175490674,-1.2442689372353248,0.529719990497039,0,3,-1.2362146509427643,1
-0.20718780859021937,1,2,2,2,1,1,1,3,0.7701871959390785,0.7394517075502838,0.04157003649919944,1,2,0.2127655309824846,1
1.106066841252714,1,0,1,2,1,1,0,2,-0.5033834152307223,-0.8360249784533591,1.0585491073280318,0,2,-0.24985879302775768,2
-0.6449393585378639,1,5,2,4,1,1,1,3,-0.36444843946674416,-0.882024297752735,-0.9347298714964796,1,2,-0.08579135792126408,0
-1.0826909084855083,2,4,0,2,1,0,1,4,0.47495037244062455,-0.03103689071427167,-1.2601631741617059,0,1,0.30228063851833525,0
0.2305637413574251,1,6,3,0,1,0,0,0,0.4286387138526318,0.1472104715708117,0.4076825019975791,1,2,0.1881214073370413,1
-1.0826909084855083,0,0,3,3,1,1,0,4,1.198570037878011,-1.4685156188197848,0.6517574789964988,1,2,2.2537122739348416,2
-0.6449393585378639,2,0,1,3,1,1,0,3,1.3606608429359859,-0.9395234468769559,-0.7720132201638664,1,2,1.7818574359557984,0
-0.20718780859021937,2,3,3,4,1,0,1,2,0.01762274388419612,-0.3242825512477962,-1.3415214998280125,0,0,0.039049536981366956,0
0.2305637413574251,0,7,2,1,1,1,0,3,1.0364792328200367,1.0096977084341194,-0.12114661483341373,1,2,0.29439041229748064,1
0.6683152913050695,0,4,3,0,0,1,0,0,0.45758350047012714,-1.4742655337322066,0.529719990497039,0,2,1.3061378563097716,1
0.6683152913050695,0,6,3,2,1,1,0,2,-1.0301785316691399,1.4581910716030402,0.4890408276638857,1,2,-1.0960666086116873,1
1.106066841252714,2,2,2,4,1,1,0,3,-1.6727527945775393,0.27945851455651916,1.506019898492718,0,1,-1.4728756342530922,2
-1.5204424584331528,2,3,3,2,0,0,0,3,-1.3659380564320875,-0.10003586966333636,-0.3652215918323335,0,5,-1.2110564967273172,1
-0.6449393585378639,0,3,1,2,1,1,0,3,-0.6423183909947007,0.802700771586926,1.7094157126584846,0,2,-0.7741874256073157,2
-1.5204424584331528,0,2,1,4,1,1,1,0,-0.2834030369377568,-1.0832713196875072,0.08224919933235274,0,2,0.10257453849542178,1
-1.5204424584331528,0,0,0,0,1,0,0,1,0.5154730737051182,-1.6295132363676024,-0.6092965688312533,0,2,1.5680219168763991,1
-1.0826909084855083,0,0,3,0,1,1,1,3,-0.08657848793878767,1.2109447303688912,-0.7720132201638664,0,6,-0.4821613477134669,0
0.2305637413574251,2,4,1,0,1,0,0,1,1.4590731174354705,0.1069610671838577,0.3670033391644258,1,2,1.0264086456955315,1
1.5438183912003585,1,1,2,0,1,1,1,4,-1.2443699526386065,1.6651880084502337,-1.3822006626611658,1,2,-1.2354608771958133,0
1.106066841252714,2,0,0,0,1,1,1,3,-1.4238276296670782,0.4174564724546485,1.099228270161185,0,0,-1.2895963616210577,2
0.6683152913050695,0,8,1,2,1,0,1,0,1.5227516479939607,0.722201962813017,0.08224919933235274,1,2,0.7415187574713571,1
1.106066841252714,1,1,2,0,1,1,0,4,-1.1228018488451255,1.3604425180918653,-0.20250494049972032,0,4,-1.1451295623538258,1
-1.0826909084855083,1,7,1,2,0,1,0,1,0.9670117449380476,0.6819525584260624,0.9365116188285719,1,2,0.37167709659963555,2
1.106066841252714,0,4,2,2,1,0,1,2,-0.21972450637926683,-0.3932815301968609,0.6517574789964988,0,1,-0.1467313999919275,2
1.5438183912003585,1,2,1,0,1,1,0,4,-0.8912435559051617,-0.8130253188036709,-0.5279382431649466,0,4,-0.6565755440846383,1
-1.5204424584331528,1,3,2,4,1,1,0,3,-0.9375552144931544,-0.1402852740502909,-1.2194840113285528,0,4,-0.8445848116145632,0
-0.20718780859021937,1,4,1,2,0,1,1,2,1.3606608429359859,-0.09428595475091443,-1.0160881971627862,1,2,1.0738861445623193,0
1.106066841252714,2,0,1,1,1,0,1,0,0.24339207950066086,-0.1460351889627128,-1.3008423369948592,1,2,0.1594389029806182,0
-0.20718780859021937,2,0,0,3,1,0,1,2,0.9496448729675502,-0.2150341679117775,-1.2194840113285528,1,2,0.8004306584729526,0
1.106066841252714,1,6,2,4,1,1,1,0,0.16234667697167346,1.561689540026637,-1.4228798254943191,1,2,-0.4001625162529778,0
1.5438183912003585,2,2,0,3,1,1,1,1,-1.4469834589610746,0.5439546005279335,-0.12114661483341373,0,1,-1.312589027032161,1
-0.20718780859021937,0,8,2,4,1,0,0,3,-0.5323282018482179,-0.6635275310806972,0.6924366418296521,0,1,-0.3430990991473436,2
-1.5204424584331528,2,0,3,2,1,0,0,1,0.1334018903541781,1.2569440496682676,-0.4872590803317934,1,2,-0.3538758014870293,1
-0.6449393585378639,1,3,1,1,1,0,1,3,0.011833786560696889,1.1131961768577163,-0.7720132201638664,0,5,-0.3993686316813464,0
-1.0826909084855083,1,1,3,0,1,1,1,4,0.995956531555543,-0.8302750635409367,1.0178699444948784,0,0,1.293385359799948,2
-0.20718780859021937,1,7,1,4,1,0,1,1,0.8512325984680656,0.722201962813017,0.2042866878318126,0,0,0.27530790133790317,1
0.2305637413574251,2,0,3,2,1,0,1,0,0.5212620310286173,0.26220876981925284,0.5703991533301923,0,5,0.21365542706802784,2
-0.20718780859021937,0,7,2,3,0,1,0,3,1.430128330817975,-0.4450307644086593,-0.44657991749864007,0,6,1.391099185252128,1
-1.0826909084855083,1,0,2,3,1,1,0,0,1.667475581081438,-0.22078408282419942,1.7094157126584846,1,2,1.4255650418457695,2
-0.6449393585378639,2,2,1,2,0,1,0,2,-1.5511846907840583,0.34845749350558386,-1.2601631741617059,0,1,-1.381973800173242,0
0.6683152913050695,2,3,3,0,1,0,0,4,1.551696434611456,1.3776922628291313,1.3026240843269516,1,2,0.4855418506531674,2
-1.5204424584331528,0,4,2,2,1,0,0,2,-0.46286071396622874,0.5324547707030897,0.2449658506649659,0,6,-0.6004369786945054,1
-1.0826909084855083,2,4,1,1,1,1,0,1,0.9438559156440512,1.5444397952893703,-0.6499757316644066,1,2,0.06587763174919413,1
1.5438183912003585,1,8,3,3,1,0,0,2,0.561784732293111,0.377207068067694,-1.1788048484953995,0,2,0.19885669881365864,0
-1.5204424584331528,0,4,1,4,0,0,0,3,-0.49759445790722334,0.9521985593098992,0.3670033391644258,1,2,-0.700628122134158,1
-0.20718780859021937,2,7,3,1,1,0,0,1,1.1696252512605156,0.888949495273257,-0.5686174059981,1,2,0.4281401360502787,1
-1.0826909084855083,0,3,1,2,1,0,0,4,-1.4296165869905775,1.308693283880066,0.8958324559954186,0,6,-1.3311476608909985,2
-1.5204424584331528,1,1,3,3,1,1,1,2,-0.9259772998461563,-0.6635275310806972,-1.7076339653263921,1,2,-0.7287916039361056,0
-0.20718780859021937,2,4,1,1,1,1,0,2,0.990167574232044,-0.5542791477446785,0.3670033391644258,1,2,1.064903546251302,1
0.2305637413574251,2,5,2,4,1,1,0,2,0.06393440247218891,-0.08853603983849198,0.2449658506649659,1,2,-0.015200939421037205,1
-1.0826909084855083,2,3,2,1,1,0,0,2,-1.3833049284025847,-0.08278612492607006,0.08224919933235274,0,5,-1.2269075790071817,1
-1.5204424584331528,0,6,2,4,1,0,0,1,0.49231724441112173,0.6877024733384853,-1.2194840113285528,1,2,0.037405058018427244,0
-1.0826909084855083,1,8,1,1,1,1,0,1,-0.31813678087875136,-1.071771489862663,0.4890408276638857,1,2,0.05756074184952637,1
0.6683152913050695,1,2,0,4,1,1,0,1,-1.4990840748725667,-1.0660215749502409,0.9365116188285719,0,3,-1.2595364996617266,2
1.106066841252714,2,2,3,2,0,1,0,4,-1.5569736481075576,-1.1580202135489939,-1.1381256856622461,0,1,-1.3177667465429448,0
-1.0826909084855083,2,0,0,4,1,1,0,0,-1.3543601417850892,0.5324547707030897,1.0178699444948784,0,3,-1.2450960837870573,2
-0.6449393585378639,1,5,0,3,1,0,1,4,-0.5265392445247187,-1.094771149512351,-0.20250494049972032,1,2,-0.16427177254863998,1
-0.6449393585378639,0,2,3,0,1,1,0,3,0.3070706100591508,0.4117065575422266,-0.2431841033328736,0,4,-0.0036553550633139555,1
-0.6449393585378639,0,1,0,0,1,0,1,4,0.6833528360865919,1.2684438794931125,-0.08046745200026044,1,2,-0.013929223138713148,1
-1.0826909084855083,0,3,3,4,1,1,0,2,0.5559957749696119,0.2679586847316753,-0.2431841033328736,1,2,0.23800265085230282,1
-1.5204424584331528,0,3,1,3,1,1,1,1,-1.34857118446159,-0.12878544422544652,-1.7076339653263921,1,2,-1.194116930524904,0
0.2305637413574251,2,7,2,3,1,1,0,3,1.0422681901435358,-1.3592672354837654,1.1805865958274917,0,0,1.9066396703256012,2
-0.6449393585378639,2,4,0,2,1,1,0,4,1.0480571474670348,0.5439546005279335,-0.6906548944975599,1,2,0.48708606099027674,0
-0.6449393585378639,1,7,2,1,1,0,0,2,-0.5786398604362106,-0.1805346784372449,-0.20250494049972032,0,0,-0.5299855727144354,1
-0.6449393585378639,0,6,3,3,0,0,1,0,0.9207000863500548,-0.04828663545153797,-1.4228798254943191,1,2,0.6794640209357056,0
1.5438183912003585,2,3,2,3,1,1,0,2,-1.0475454036396372,0.009212513672682856,0.6110783161633455,0,0,-0.959292172284155,2
0.2305637413574251,1,8,2,4,1,1,0,3,-1.1922693367271144,0.5612043452651998,0.9771907816617252,1,2,-1.1303215521869847,2
-0.20718780859021937,2,7,2,2,1,0,1,0,0.006044829237197919,1.5444397952893703,-1.3415214998280125,1,2,-0.48922486771421975,0
-1.0826909084855083,0,4,1,4,0,0,0,4,-1.3948828430495828,-0.721026680204918,1.628057386992178,1,2,-1.1825081033909415,2
1.106066841252714,0,7,2,3,1,1,0,0,0.24918103682415982,-0.025286975801849743,1.4653407356595647,0,1,0.11369213579458397,2
1.5438183912003585,1,0,2,3,0,0,0,1,0.13919084767767706,-1.0200222556508645,1.221265758660645,1,2,0.5316149587775519,2
-1.5204424584331528,2,1,0,4,1,1,0,1,-1.3022595258735972,1.216694645281314,0.7331158046628055,0,1,-1.247796644326022,2
1.5438183912003585,0,7,1,0,1,1,0,2,0.6080963908811037,-1.6812624705794006,-0.5686174059981,0,0,1.7659366343770255,1
0.6683152913050695,0,7,2,3,1,1,0,4,0.011833786560696889,-0.8877742126651575,1.0585491073280318,1,2,0.3117880264829357,2
-1.5204424584331528,0,1,0,4,1,1,0,3,-1.4354055443140767,1.561689540026637,-0.9754090343296329,0,6,-1.3429767801202657,0
1.106066841252714,1,6,1,0,0,1,0,0,0.3475933113236444,-0.9797728512639104,-0.5686174059981,0,5,0.7299459865279833,1
-1.5204424584331528,2,4,1,3,1,1,1,1,-0.2486692929967622,1.6709379233626558,0.04157003649919944,0,2,-0.6594474581510293,1
-1.5204424584331528,1,5,2,2,0,0,0,4,0.3128595673826498,-0.38753161528443897,-0.039788289167107145,1,2,0.3334194388960366,1
-1.5204424584331528,1,7,1,2,1,1,0,4,0.3939049699116372,-0.38178170037201703,1.6687365498253313,0,0,0.4037848789193991,2
-0.20718780859021937,2,1,3,3,1,1,0,0,-0.34129261017274776,0.42320638736707045,1.4653407356595647,1,2,-0.48789845791860825,2
0.2305637413574251,1,3,2,2,0,1,0,4,-1.2848926539031,1.4236915821285077,-0.039788289167107145,0,2,-1.2475089348434365,1
-0.20718780859021937,2,0,2,3,1,0,0,0,0.45758350047012714,0.796950856674504,-0.6092965688312533,1,2,-0.021499613536713844,1
-1.5204424584331528,0,5,3,3,1,1,0,4,1.7022093250224324,-0.2840331468608422,-1.544917313993779,1,2,1.5057995568607492,0
